,MEMBER_NO,clusters
24652,19142,4.0
24653,48852,1.0
24654,2789,5.0
24655,31438,0.0
24656,33257,3.0
24657,26246,1.0
24658,8332,4.0
24659,60994,0.0
24660,8399,1.0
24661,62226,0.0
24662,20147,0.0
24663,29487,1.0
24664,35265,0.0
24665,44895,0.0
24666,22132,4.0
24667,59275,0.0
24668,52374,0.0
24669,23785,0.0
24670,28303,4.0
24671,13169,0.0
24672,37265,0.0
24673,4608,4.0
24674,15042,0.0
24675,61563,1.0
24676,50663,1.0
24677,61110,0.0
24678,11212,0.0
24679,45312,4.0
24680,41762,4.0
24681,39755,1.0
24682,40498,1.0
24683,5422,0.0
24684,40597,5.0
24685,24618,3.0
24686,41754,3.0
24687,30384,3.0
24688,11864,0.0
24689,16471,5.0
24690,7215,0.0
24691,852,0.0
24692,2772,3.0
24693,52386,1.0
24694,25576,3.0
24695,55547,0.0
24696,52349,3.0
24697,9719,5.0
24698,1119,0.0
24699,16253,0.0
24700,10846,0.0
24701,21834,5.0
24702,61284,0.0
24703,50061,1.0
24704,9692,1.0
24705,19766,1.0
24706,7260,0.0
24707,52194,1.0
24708,62760,0.0
24709,15156,0.0
24710,39480,0.0
24711,48529,0.0
24712,42728,1.0
24713,9927,4.0
24714,41731,3.0
24715,13250,1.0
24716,60809,0.0
24717,61108,0.0
24718,9817,1.0
24719,14562,0.0
24720,22709,0.0
24721,11829,0.0
24722,10174,0.0
24723,14656,0.0
24724,59583,0.0
24725,59873,1.0
24726,11142,0.0
24727,53311,0.0
24728,50490,1.0
24729,38657,0.0
24730,56228,1.0
24731,53826,1.0
24732,56754,4.0
24733,45696,5.0
24734,62469,0.0
24735,62635,1.0
24736,61821,3.0
24737,31622,0.0
24738,18385,1.0
24739,56395,3.0
24740,30015,3.0
24741,24918,3.0
24742,33270,1.0
24743,5411,1.0
24744,58205,1.0
24745,61207,5.0
24746,13724,3.0
24747,31120,0.0
24748,10644,1.0
24749,46338,0.0
24750,46187,3.0
24751,34290,0.0
24752,12914,1.0
24753,19205,0.0
24754,62259,1.0
24755,8699,0.0
24756,55512,0.0
24757,22019,1.0
24758,36352,0.0
24759,8564,1.0
24760,52534,0.0
24761,60988,4.0
24762,43802,1.0
24763,57743,0.0
24764,41637,0.0
24765,32152,1.0
24766,14309,0.0
24767,15558,4.0
24768,28576,3.0
24769,20997,3.0
24770,6851,0.0
24771,9857,1.0
24772,46570,3.0
24773,50820,3.0
24774,36064,0.0
24775,9699,1.0
24776,33599,0.0
24777,16404,4.0
24778,24688,0.0
24779,62356,5.0
24780,24307,0.0
24781,41591,0.0
24782,41697,5.0
24783,736,5.0
24784,11464,0.0
24785,14203,4.0
24786,47354,0.0
24787,20389,0.0
24788,51723,0.0
24789,17670,5.0
24790,3066,0.0
24791,19393,1.0
24792,25865,0.0
24793,60171,0.0
24794,17653,1.0
24795,48131,1.0
24796,59684,0.0
24797,50398,0.0
24798,56564,0.0
24799,12047,1.0
24800,24763,3.0
24801,52122,0.0
24802,42957,0.0
24803,53526,0.0
24804,3386,4.0
24805,22175,1.0
24806,8063,0.0
24807,46175,4.0
24808,54909,0.0
24809,22326,3.0
24810,36918,0.0
24811,15594,3.0
24812,62004,0.0
24813,33518,0.0
24814,23963,1.0
24815,44839,0.0
24816,39479,0.0
24817,3090,0.0
24818,34876,3.0
24819,42910,1.0
24820,54839,0.0
24821,9824,3.0
24822,2756,0.0
24823,8895,5.0
24824,1842,0.0
24825,29070,0.0
24826,10571,4.0
24827,34433,0.0
24828,48108,0.0
24829,14144,0.0
24830,17293,4.0
24831,36510,3.0
24832,6977,3.0
24833,26547,0.0
24834,22744,1.0
24835,28519,3.0
24836,53369,0.0
24837,46873,1.0
24838,20235,1.0
24839,37123,3.0
24840,60089,0.0
24841,3607,4.0
24842,36267,0.0
24843,22190,3.0
24844,47209,0.0
24845,19479,1.0
24846,38650,1.0
24847,36219,1.0
24848,56958,0.0
24849,32420,5.0
24850,32878,1.0
24851,56587,0.0
24852,44886,0.0
24853,331,0.0
24854,10466,0.0
24855,58041,3.0
24856,48541,0.0
24857,14757,1.0
24858,8040,3.0
24859,6893,0.0
24860,12406,3.0
24861,49075,0.0
24862,61188,1.0
24863,31277,0.0
24864,41317,3.0
24865,27039,0.0
24866,3165,0.0
24867,28469,1.0
24868,7856,1.0
24869,45760,0.0
24870,30860,0.0
24871,19471,0.0
24872,12418,0.0
24873,39040,0.0
24874,10606,4.0
24875,62188,0.0
24876,19398,0.0
24877,49539,0.0
24878,16860,3.0
24879,40407,0.0
24880,7519,1.0
24881,15902,0.0
24882,926,0.0
24883,24713,3.0
24884,28223,1.0
24885,25572,0.0
24886,19005,0.0
24887,57248,0.0
24888,2824,3.0
24889,24402,3.0
24890,42017,1.0
24891,59089,0.0
24892,11381,3.0
24893,51908,1.0
24894,30474,1.0
24895,7872,0.0
24896,22601,1.0
24897,5058,0.0
24898,55874,5.0
24899,32923,4.0
24900,15198,0.0
24901,34396,4.0
24902,36565,0.0
24903,35035,0.0
24904,33785,0.0
24905,22872,1.0
24906,13339,1.0
24907,6505,0.0
24908,53679,0.0
24909,26897,0.0
24910,20886,0.0
24911,54375,3.0
24912,3666,0.0
24913,1737,1.0
24914,1731,0.0
24915,889,1.0
24916,35190,1.0
24917,40651,1.0
24918,27300,1.0
24919,6622,1.0
24920,4360,1.0
24921,24404,0.0
24922,39507,5.0
24923,15751,0.0
24924,13222,0.0
24925,48870,1.0
24926,1790,5.0
24927,49481,0.0
24928,14002,1.0
24929,41893,0.0
24930,30904,1.0
24931,42500,5.0
24932,462,3.0
24933,50775,0.0
24934,31834,0.0
24935,1803,1.0
24936,27318,0.0
24937,53612,0.0
24938,18764,4.0
24939,20656,0.0
24940,34997,0.0
24941,31485,0.0
24942,8809,0.0
24943,11983,1.0
24944,55453,4.0
24945,56828,0.0
24946,39956,0.0
24947,6185,4.0
24948,5610,0.0
24949,40308,0.0
24950,58328,0.0
24951,62765,1.0
24952,19186,0.0
24953,17895,1.0
24954,15826,1.0
24955,55075,0.0
24956,40275,4.0
24957,8621,0.0
24958,47742,1.0
24959,12002,5.0
24960,21357,0.0
24961,24815,1.0
24962,5133,0.0
24963,28763,1.0
24964,1330,3.0
24965,8838,0.0
24966,18300,1.0
24967,38300,0.0
24968,40495,0.0
24969,24317,1.0
24970,50020,1.0
24971,38911,1.0
24972,8842,1.0
24973,38833,0.0
24974,30911,1.0
24975,14217,0.0
24976,8527,0.0
24977,24839,1.0
24978,62982,4.0
24979,20963,0.0
24980,26434,0.0
24981,58012,0.0
24982,26640,0.0
24983,11,0.0
24984,21323,1.0
24985,17880,3.0
24986,61123,0.0
24987,30446,1.0
24988,44648,0.0
24989,14581,0.0
24990,33549,3.0
24991,11193,0.0
24992,53482,4.0
24993,58655,0.0
24994,36826,0.0
24995,13130,0.0
24996,36418,1.0
24997,40512,1.0
24998,51040,0.0
24999,53280,1.0
25000,54650,0.0
25001,6171,1.0
25002,56303,0.0
25003,32362,1.0
25004,54111,0.0
25005,62085,0.0
25006,32760,0.0
25007,52588,0.0
25008,5412,0.0
25009,16690,1.0
25010,49764,1.0
25011,38918,1.0
25012,53976,1.0
25013,42477,5.0
25014,34128,1.0
25015,36927,1.0
25016,16170,1.0
25017,16385,0.0
25018,189,0.0
25019,30434,3.0
25020,58522,1.0
25021,62320,3.0
25022,25935,4.0
25023,59530,0.0
25024,29536,1.0
25025,15702,4.0
25026,4883,1.0
25027,43528,4.0
25028,57686,0.0
25029,59418,0.0
25030,55049,1.0
25031,62799,3.0
25032,59020,0.0
25033,87,4.0
25034,60066,0.0
25035,4018,1.0
25036,7384,0.0
25037,7140,0.0
25038,37791,0.0
25039,12592,1.0
25040,34691,1.0
25041,9945,1.0
25042,13257,4.0
25043,21276,0.0
25044,61491,3.0
25045,16814,1.0
25046,28540,0.0
25047,48370,0.0
25048,41826,4.0
25049,36696,4.0
25050,38573,4.0
25051,17800,3.0
25052,28299,1.0
25053,47490,0.0
25054,51455,3.0
25055,12653,0.0
25056,53847,1.0
25057,15456,1.0
25058,23844,0.0
25059,6637,1.0
25060,10102,1.0
25061,26537,1.0
25062,3377,5.0
25063,50607,4.0
25064,26418,0.0
25065,51317,1.0
25066,26077,0.0
25067,38615,1.0
25068,51754,0.0
25069,39026,3.0
25070,4207,1.0
25071,60460,0.0
25072,58786,4.0
25073,5238,1.0
25074,52324,5.0
25075,10685,3.0
25076,52778,4.0
25077,35591,0.0
25078,13898,3.0
25079,53306,0.0
25080,17517,0.0
25081,35573,0.0
25082,35894,0.0
25083,3030,0.0
25084,14496,0.0
25085,58386,1.0
25086,56682,0.0
25087,50084,0.0
25088,426,0.0
25089,54664,0.0
25090,8151,1.0
25091,6669,0.0
25092,3117,1.0
25093,10218,3.0
25094,50304,1.0
25095,50532,0.0
25096,33225,0.0
25097,62569,0.0
25098,20148,4.0
25099,58094,3.0
25100,18051,0.0
25101,35834,3.0
25102,26581,0.0
25103,21072,0.0
25104,32038,1.0
25105,16103,0.0
25106,23744,4.0
25107,113,0.0
25108,1462,0.0
25109,25276,0.0
25110,7823,0.0
25111,16914,0.0
25112,2187,0.0
25113,3959,3.0
25114,46594,3.0
25115,58166,0.0
25116,42965,0.0
25117,22488,1.0
25118,25672,0.0
25119,2977,5.0
25120,2326,0.0
25121,53141,1.0
25122,13696,0.0
25123,4694,0.0
25124,23706,4.0
25125,46917,0.0
25126,44229,1.0
25127,54047,0.0
25128,1067,1.0
25129,10628,1.0
25130,33820,0.0
25131,1911,0.0
25132,51370,0.0
25133,54016,0.0
25134,48263,0.0
25135,42304,1.0
25136,34774,4.0
25137,29403,0.0
25138,41049,1.0
25139,60563,4.0
25140,35295,0.0
25141,53901,0.0
25142,3329,0.0
25143,11877,0.0
25144,35230,0.0
25145,14837,0.0
25146,35624,1.0
25147,22455,4.0
25148,44046,0.0
25149,37793,1.0
25150,51572,0.0
25151,48657,0.0
25152,54899,1.0
25153,37131,1.0
25154,30535,0.0
25155,14377,1.0
25156,44511,3.0
25157,7892,0.0
25158,56919,0.0
25159,33371,0.0
25160,10664,0.0
25161,11854,1.0
25162,5978,0.0
25163,59439,1.0
25164,22251,0.0
25165,56885,0.0
25166,15117,0.0
25167,24252,0.0
25168,34167,4.0
25169,35668,3.0
25170,23356,0.0
25171,53797,1.0
25172,43747,0.0
25173,10254,0.0
25174,40383,0.0
25175,11084,1.0
25176,1944,0.0
25177,47489,0.0
25178,56807,0.0
25179,5339,3.0
25180,56446,1.0
25181,26331,1.0
25182,45953,0.0
25183,12641,0.0
25184,33576,0.0
25185,14051,0.0
25186,2585,0.0
25187,7938,1.0
25188,39653,0.0
25189,50657,0.0
25190,13382,0.0
25191,39108,0.0
25192,59804,4.0
25193,45292,5.0
25194,50233,0.0
25195,51950,0.0
25196,57730,1.0
25197,35924,0.0
25198,32587,0.0
25199,9475,1.0
25200,12826,0.0
25201,25469,0.0
25202,38777,0.0
25203,58491,3.0
25204,19387,0.0
25205,51728,0.0
25206,32698,0.0
25207,4933,1.0
25208,50862,4.0
25209,7165,1.0
25210,30491,1.0
25211,7894,1.0
25212,28630,1.0
25213,9738,0.0
25214,25047,0.0
25215,3343,3.0
25216,8997,0.0
25217,13835,5.0
25218,3036,0.0
25219,55530,3.0
25220,2985,0.0
25221,28254,0.0
25222,52703,0.0
25223,38111,0.0
25224,42124,4.0
25225,3682,1.0
25226,57677,3.0
25227,48741,0.0
25228,27851,0.0
25229,21667,0.0
25230,51596,1.0
25231,34765,0.0
25232,13473,0.0
25233,38591,1.0
25234,49593,1.0
25235,38912,0.0
25236,35670,1.0
25237,42328,3.0
25238,26645,4.0
25239,58541,3.0
25240,62783,0.0
25241,13551,1.0
25242,33966,0.0
25243,1499,1.0
25244,59358,1.0
25245,34562,1.0
25246,3675,0.0
25247,58547,1.0
25248,7104,1.0
25249,58869,0.0
25250,54837,3.0
25251,45036,1.0
25252,24299,0.0
25253,11700,5.0
25254,56372,1.0
25255,4568,4.0
25256,59125,0.0
25257,47154,0.0
25258,54856,1.0
25259,56399,0.0
25260,31882,0.0
25261,8835,0.0
25262,19557,0.0
25263,47318,0.0
25264,18349,0.0
25265,42599,1.0
25266,37412,1.0
25267,10373,0.0
25268,34013,5.0
25269,15061,1.0
25270,29069,0.0
25271,29323,0.0
25272,38920,1.0
25273,52383,3.0
25274,47045,1.0
25275,38970,0.0
25276,55705,1.0
25277,53461,0.0
25278,17265,0.0
25279,43941,1.0
25280,46893,0.0
25281,25245,1.0
25282,7839,3.0
25283,33365,5.0
25284,36595,5.0
25285,27835,0.0
25286,36815,0.0
25287,27143,0.0
25288,16979,4.0
25289,6013,0.0
25290,57912,0.0
25291,47100,4.0
25292,5453,3.0
25293,37909,4.0
25294,50562,0.0
25295,39128,1.0
25296,5142,1.0
25297,39740,1.0
25298,6311,0.0
25299,10771,3.0
25300,20370,4.0
25301,34180,0.0
25302,6648,0.0
25303,42507,1.0
25304,20354,0.0
25305,1184,0.0
25306,61669,1.0
25307,20643,0.0
25308,60236,0.0
25309,62375,3.0
25310,31193,3.0
25311,12933,0.0
25312,14922,1.0
25313,42981,0.0
25314,20756,1.0
25315,24615,0.0
25316,2379,3.0
25317,10641,0.0
25318,34275,4.0
25319,54770,1.0
25320,7050,0.0
25321,39767,1.0
25322,56799,1.0
25323,10013,0.0
25324,37269,3.0
25325,14349,0.0
25326,8324,1.0
25327,38805,0.0
25328,13427,1.0
25329,53001,0.0
25330,29551,1.0
25331,36885,0.0
25332,49020,0.0
25333,55234,0.0
25334,23770,5.0
25335,12599,0.0
25336,41665,0.0
25337,42475,1.0
25338,24448,0.0
25339,33771,1.0
25340,10343,1.0
25341,28269,1.0
25342,40253,0.0
25343,50554,0.0
25344,15377,0.0
25345,25996,1.0
25346,26847,0.0
25347,32585,1.0
25348,15224,1.0
25349,42752,0.0
25350,41059,0.0
25351,16739,1.0
25352,32336,0.0
25353,51529,0.0
25354,44586,0.0
25355,2873,0.0
25356,5335,0.0
25357,49620,1.0
25358,26514,1.0
25359,20742,0.0
25360,15329,0.0
25361,46074,0.0
25362,35959,0.0
25363,1936,0.0
25364,5929,1.0
25365,13134,5.0
25366,29595,0.0
25367,20528,0.0
25368,22255,0.0
25369,49985,0.0
25370,42449,3.0
25371,43151,0.0
25372,26018,1.0
25373,55384,1.0
25374,39543,4.0
25375,6391,0.0
25376,37782,0.0
25377,2416,0.0
25378,51494,1.0
25379,23824,3.0
25380,15193,1.0
25381,55371,0.0
25382,8896,1.0
25383,33491,0.0
25384,34768,0.0
25385,11177,0.0
25386,6436,1.0
25387,20234,1.0
25388,20016,0.0
25389,9339,0.0
25390,31040,4.0
25391,56969,3.0
25392,47218,0.0
25393,53163,0.0
25394,48909,3.0
25395,61190,3.0
25396,62742,1.0
25397,42058,3.0
25398,38845,0.0
25399,18063,0.0
25400,15359,1.0
25401,38852,0.0
25402,13732,1.0
25403,9020,0.0
25404,61854,3.0
25405,50047,0.0
25406,57485,1.0
25407,54025,1.0
25408,62648,0.0
25409,25383,0.0
25410,38738,0.0
25411,17427,0.0
25412,52274,1.0
25413,16354,0.0
25414,50316,5.0
25415,16357,0.0
25416,58412,4.0
25417,55840,4.0
25418,36747,0.0
25419,33751,0.0
25420,55019,0.0
25421,39610,1.0
25422,42606,1.0
25423,49433,0.0
25424,62687,0.0
25425,34751,0.0
25426,32479,0.0
25427,12728,0.0
25428,20520,1.0
25429,45053,3.0
25430,16330,4.0
25431,41817,1.0
25432,6966,0.0
25433,43044,3.0
25434,27906,1.0
25435,404,1.0
25436,38422,1.0
25437,25158,1.0
25438,7364,5.0
25439,62576,1.0
25440,17497,1.0
25441,1277,4.0
25442,50573,0.0
25443,31557,5.0
25444,35659,0.0
25445,1661,1.0
25446,35619,0.0
25447,8483,1.0
25448,57904,0.0
25449,41887,0.0
25450,59503,5.0
25451,2198,0.0
25452,58327,0.0
25453,4143,1.0
25454,51254,0.0
25455,46620,1.0
25456,55883,4.0
25457,55443,0.0
25458,5161,0.0
25459,6206,3.0
25460,18980,3.0
25461,52150,3.0
25462,23644,4.0
25463,4770,3.0
25464,19241,1.0
25465,51587,0.0
25466,24077,3.0
25467,13651,0.0
25468,24760,0.0
25469,16002,0.0
25470,38684,0.0
25471,18835,0.0
25472,25664,5.0
25473,34260,4.0
25474,11388,0.0
25475,41480,3.0
25476,37101,1.0
25477,58263,1.0
25478,51297,0.0
25479,48726,0.0
25480,13579,3.0
25481,57561,0.0
25482,44209,0.0
25483,361,1.0
25484,38641,4.0
25485,42029,0.0
25486,25937,0.0
25487,50667,0.0
25488,39433,3.0
25489,6315,0.0
25490,6084,1.0
25491,57928,0.0
25492,6678,3.0
25493,55091,0.0
25494,37643,4.0
25495,30378,3.0
25496,49204,5.0
25497,19692,0.0
25498,28740,3.0
25499,29091,0.0
25500,41032,3.0
25501,37084,1.0
25502,6781,5.0
25503,45486,0.0
25504,38494,1.0
25505,53161,0.0
25506,60146,0.0
25507,8532,0.0
25508,48176,0.0
25509,42995,0.0
25510,44594,0.0
25511,59136,1.0
25512,11985,1.0
25513,28580,0.0
25514,17938,0.0
25515,56445,1.0
25516,17393,0.0
25517,12905,0.0
25518,39081,0.0
25519,61373,0.0
25520,31100,0.0
25521,59008,0.0
25522,26089,0.0
25523,4713,3.0
25524,14244,5.0
25525,28062,0.0
25526,14274,0.0
25527,55513,1.0
25528,13028,4.0
25529,26658,0.0
25530,23929,0.0
25531,5816,3.0
25532,10663,1.0
25533,22876,1.0
25534,17378,0.0
25535,26236,0.0
25536,12585,0.0
25537,36214,0.0
25538,49112,1.0
25539,22287,1.0
25540,32369,0.0
25541,48535,1.0
25542,58066,1.0
25543,49309,0.0
25544,41540,0.0
25545,50837,1.0
25546,15548,0.0
25547,28711,0.0
25548,16695,0.0
25549,16373,0.0
25550,25235,1.0
25551,50307,0.0
25552,43021,1.0
25553,17600,0.0
25554,928,0.0
25555,58413,4.0
25556,61415,0.0
25557,29777,0.0
25558,8703,0.0
25559,10962,0.0
25560,26355,5.0
25561,37881,0.0
25562,17245,3.0
25563,61260,0.0
25564,34078,1.0
25565,58633,0.0
25566,3070,0.0
25567,42694,0.0
25568,41297,1.0
25569,30836,1.0
25570,53558,0.0
25571,33575,4.0
25572,48677,0.0
25573,26176,0.0
25574,60371,0.0
25575,56364,0.0
25576,15577,0.0
25577,25305,0.0
25578,18906,0.0
25579,24163,5.0
25580,21860,5.0
25581,24487,3.0
25582,25908,0.0
25583,37229,1.0
25584,51859,0.0
25585,21822,0.0
25586,10179,0.0
25587,27056,1.0
25588,13033,4.0
25589,55693,0.0
25590,42836,3.0
25591,2727,0.0
25592,90,1.0
25593,17595,0.0
25594,44139,0.0
25595,37743,0.0
25596,40731,0.0
25597,26730,3.0
25598,50720,1.0
25599,25745,3.0
25600,53586,4.0
25601,59157,3.0
25602,50265,0.0
25603,8268,4.0
25604,17286,1.0
25605,15736,0.0
25606,61286,0.0
25607,5045,3.0
25608,15427,1.0
25609,48938,0.0
25610,33928,1.0
25611,61335,0.0
25612,62983,4.0
25613,5436,0.0
25614,39121,0.0
25615,41964,1.0
25616,53606,4.0
25617,45141,0.0
25618,32954,0.0
25619,24703,0.0
25620,25556,1.0
25621,33384,3.0
25622,59185,0.0
25623,42114,0.0
25624,15345,0.0
25625,34756,1.0
25626,32940,0.0
25627,1560,0.0
25628,62712,0.0
25629,30961,4.0
25630,39172,1.0
25631,53758,3.0
25632,21260,1.0
25633,30018,0.0
25634,3617,0.0
25635,12735,0.0
25636,46057,0.0
25637,39335,1.0
25638,33068,1.0
25639,37338,1.0
25640,5016,4.0
25641,50493,0.0
25642,40005,0.0
25643,4030,0.0
25644,30094,1.0
25645,55090,5.0
25646,50965,0.0
25647,16081,0.0
25648,24257,0.0
25649,30117,1.0
25650,4073,0.0
25651,59649,1.0
25652,42563,0.0
25653,61369,3.0
25654,56308,4.0
25655,30918,0.0
25656,44253,0.0
25657,51095,0.0
25658,20127,5.0
25659,24327,1.0
25660,29297,0.0
25661,25769,0.0
25662,15107,1.0
25663,33755,1.0
25664,55970,0.0
25665,1726,0.0
25666,20400,0.0
25667,2480,0.0
25668,6192,0.0
25669,2578,1.0
25670,45557,3.0
25671,21837,4.0
25672,9639,1.0
25673,23373,1.0
25674,53924,0.0
25675,9490,1.0
25676,48433,1.0
25677,56327,0.0
25678,2826,0.0
25679,55744,0.0
25680,54765,1.0
25681,29486,0.0
25682,47982,0.0
25683,22739,0.0
25684,31962,3.0
25685,59382,0.0
25686,61139,3.0
25687,38381,0.0
25688,44716,3.0
25689,32184,0.0
25690,44776,0.0
25691,56737,3.0
25692,40019,1.0
25693,5826,1.0
25694,12316,1.0
25695,19388,0.0
25696,19149,3.0
25697,29757,1.0
25698,24837,1.0
25699,12182,0.0
25700,42936,0.0
25701,55191,0.0
25702,36004,0.0
25703,1834,0.0
25704,58825,1.0
25705,2136,0.0
25706,2073,4.0
25707,59673,0.0
25708,2775,1.0
25709,60612,0.0
25710,60095,1.0
25711,3571,0.0
25712,61017,1.0
25713,42594,1.0
25714,12620,0.0
25715,52275,0.0
25716,53247,4.0
25717,21195,1.0
25718,15500,1.0
25719,13183,5.0
25720,7628,0.0
25721,5346,0.0
25722,28352,1.0
25723,12784,0.0
25724,2703,0.0
25725,37136,3.0
25726,25070,4.0
25727,19404,0.0
25728,58302,1.0
25729,1134,0.0
25730,16762,0.0
25731,51769,5.0
25732,8807,0.0
25733,4221,1.0
25734,12531,1.0
25735,55094,0.0
25736,58351,4.0
25737,12078,1.0
25738,31404,1.0
25739,22001,3.0
25740,23841,0.0
25741,33679,0.0
25742,59060,0.0
25743,55397,0.0
25744,13718,0.0
25745,32657,1.0
25746,56226,4.0
25747,4445,0.0
25748,49219,1.0
25749,34397,4.0
25750,26718,3.0
25751,54991,1.0
25752,15911,0.0
25753,38016,0.0
25754,55067,0.0
25755,15147,4.0
25756,15077,0.0
25757,28377,3.0
25758,43071,4.0
25759,8983,4.0
25760,46266,3.0
25761,59041,0.0
25762,7939,1.0
25763,8107,1.0
25764,37181,1.0
25765,40804,1.0
25766,42937,0.0
25767,36994,0.0
25768,58237,1.0
25769,32846,5.0
25770,61169,1.0
25771,23428,0.0
25772,44672,1.0
25773,28795,1.0
25774,48313,0.0
25775,21383,0.0
25776,19474,0.0
25777,60169,1.0
25778,4887,0.0
25779,23406,0.0
25780,25272,0.0
25781,43889,1.0
25782,49044,1.0
25783,7718,0.0
25784,36147,0.0
25785,38562,0.0
25786,6741,3.0
25787,631,5.0
25788,14845,4.0
25789,18908,1.0
25790,5706,0.0
25791,41222,0.0
25792,44814,1.0
25793,36995,0.0
25794,41235,4.0
25795,43112,3.0
25796,44232,1.0
25797,57392,1.0
25798,1860,1.0
25799,54477,0.0
25800,54459,0.0
25801,48091,1.0
25802,10748,0.0
25803,36323,0.0
25804,21838,3.0
25805,15030,1.0
25806,59813,3.0
25807,35164,1.0
25808,10163,0.0
25809,48881,0.0
25810,8013,0.0
25811,24461,0.0
25812,59416,3.0
25813,5121,3.0
25814,21624,0.0
25815,30972,4.0
25816,26867,0.0
25817,21130,1.0
25818,39883,0.0
25819,36928,0.0
25820,44609,3.0
25821,39518,0.0
25822,38675,0.0
25823,53025,0.0
25824,33833,4.0
25825,12703,4.0
25826,62545,0.0
25827,23435,0.0
25828,33639,4.0
25829,48982,1.0
25830,32838,1.0
25831,55733,4.0
25832,61279,1.0
25833,54758,0.0
25834,52851,1.0
25835,60568,0.0
25836,21387,0.0
25837,47618,0.0
25838,19654,3.0
25839,13090,0.0
25840,41492,0.0
25841,8996,4.0
25842,56676,0.0
25843,48345,0.0
25844,47449,3.0
25845,60640,0.0
25846,34435,3.0
25847,35999,1.0
25848,40559,0.0
25849,24673,3.0
25850,15220,0.0
25851,45047,0.0
25852,12873,0.0
25853,42506,1.0
25854,60537,1.0
25855,59273,1.0
25856,45281,0.0
25857,56887,3.0
25858,37284,0.0
25859,34258,0.0
25860,19865,0.0
25861,10972,0.0
25862,51184,0.0
25863,24996,0.0
25864,43986,0.0
25865,31924,0.0
25866,22584,0.0
25867,40936,0.0
25868,5790,4.0
25869,22094,1.0
25870,35087,3.0
25871,14169,3.0
25872,51175,1.0
25873,1626,0.0
25874,59961,0.0
25875,15457,1.0
25876,61620,1.0
25877,49000,1.0
25878,47976,0.0
25879,23077,3.0
25880,37511,1.0
25881,51171,3.0
25882,60453,5.0
25883,7210,3.0
25884,6941,0.0
25885,20274,0.0
25886,49023,0.0
25887,60436,0.0
25888,9726,0.0
25889,61609,0.0
25890,25182,0.0
25891,7056,1.0
25892,13342,1.0
25893,28505,1.0
25894,38594,0.0
25895,62754,0.0
25896,52092,0.0
25897,60268,0.0
25898,1138,1.0
25899,9564,4.0
25900,20191,0.0
25901,43670,0.0
25902,20541,5.0
25903,55439,0.0
25904,29314,1.0
25905,27852,0.0
25906,30127,0.0
25907,56463,0.0
25908,33179,3.0
25909,14425,1.0
25910,35548,0.0
25911,15584,1.0
25912,22055,0.0
25913,26870,3.0
25914,14007,1.0
25915,50854,5.0
25916,51504,4.0
25917,18538,0.0
25918,37186,1.0
25919,53108,4.0
25920,24500,0.0
25921,44561,4.0
25922,13027,1.0
25923,7812,1.0
25924,29492,3.0
25925,22724,1.0
25926,51860,0.0
25927,53044,0.0
